year,age,sex,n,deaths
2014,66,Males,32112,505
2014,67,Females,36873,409
2014,67,Males,34499,571
2014,68,Females,27839,349
2014,68,Males,26118,511
2014,69,Females,26642,434
2014,69,Males,24110,552
2014,70,Females,26952,409
2014,70,Males,24612,570
2014,71,Females,26481,470
2014,71,Males,23064,600
2014,72,Females,24440,478
2014,72,Males,20903,654
2014,73,Females,22667,498
2014,73,Males,18893,614
2014,74,Females,23131,536
2014,74,Males,19058,725
2014,75,Females,22457,568
2014,75,Males,18489,747
2014,76,Females,21726,690
2014,76,Males,17718,761
2014,77,Females,20942,741
2014,77,Males,16151,797
2014,78,Females,20100,791
2014,78,Males,15344,828
2014,79,Females,18998,840
2014,79,Males,14270,791
2014,80,Females,17671,872
2014,80,Males,12911,831
2014,81,Females,16546,854
2014,81,Males,11755,814
2014,82,Females,16125,967
2014,82,Males,10944,874
2014,83,Females,14774,1026
2014,83,Males,9757,900
2014,84,Females,13494,1109
2014,84,Males,8351,897
2014,85,Females,12095,1068
2014,85,Males,7281,856
2014,86,Females,10602,1069
2014,86,Males,6022,810
2014,87,Females,9620,1121
2014,87,Males,5220,745
2014,88,Females,8643,1059
2014,88,Males,4453,696
2014,89,Females,7208,991
2014,89,Males,3638,625
2014,90,Females,28546,5972
2014,90,Males,11020,2568
2015,0,Females,26844,76
2015,0,Males,28409,99
2015,1,Females,27149,6
2015,1,Males,28744,8
2015,2,Females,27908,3
2015,2,Males,29117,5
2015,3,Females,28357,1
2015,3,Males,30031,5
2015,4,Females,28815,4
2015,4,Males,30213,4
2015,5,Females,29000,1
2015,5,Males,30090,2
2015,6,Females,28973,1
2015,6,Males,30103,4
2015,7,Females,29119,1
2015,7,Males,30060,2
2015,8,Females,27836,0
2015,8,Males,29267,2
2015,9,Females,27487,0
2015,9,Males,28628,2
2015,10,Females,26718,1
2015,10,Males,28242,3
2015,11,Females,26616,0
2015,11,Males,28324,4
2015,12,Females,26711,1
2015,12,Males,27806,0
2015,13,Females,26517,3
2015,13,Males,27466,4
2015,14,Females,27327,2
2015,14,Males,28149,1
2015,15,Females,28026,3
2015,15,Males,29354,4
2015,16,Females,28532,3
2015,16,Males,29454,8
2015,17,Females,28414,5
2015,17,Males,29391,10
2015,18,Females,30322,7
2015,18,Males,30993,22
2015,19,Females,32665,6
2015,19,Males,32668,15
2015,20,Females,34197,6
2015,20,Males,33787,18
2015,21,Females,36164,10
2015,21,Males,35261,25
2015,22,Females,36558,8
2015,22,Males,35101,17
2015,23,Females,37733,6
2015,23,Males,36320,19
2015,24,Females,37260,5
2015,24,Males,36597,21
2015,25,Females,35581,14
2015,25,Males,34908,28
2015,26,Females,35534,17
2015,26,Males,34707,25
2015,27,Females,36047,18
2015,27,Males,35353,34
2015,28,Females,35161,9
2015,28,Males,34034,35
2015,29,Females,35046,17
2015,29,Males,34098,37
2015,30,Females,35406,18
2015,30,Males,33616,51
2015,31,Females,34311,21
2015,31,Males,32811,38
2015,32,Females,34958,24
2015,32,Males,33109,49
2015,33,Females,35578,31
2015,33,Males,33237,42
2015,34,Females,35400,26
2015,34,Males,33792,54
2015,35,Females,34501,40
2015,35,Males,33124,58
2015,36,Females,33328,27
2015,36,Males,32535,48
2015,37,Females,31437,38
2015,37,Males,29732,69
2015,38,Females,30535,30
2015,38,Males,29758,52
2015,39,Females,32624,41
2015,39,Males,31494,61
2015,40,Females,33118,49
2015,40,Males,31626,69
2015,41,Females,33420,33
2015,41,Males,32416,59
2015,42,Females,35550,43
2015,42,Males,34142,95
2015,43,Females,38168,61
2015,43,Males,35709,105
2015,44,Females,40011,72
2015,44,Males,37305,120
2015,45,Females,39496,81
2015,45,Males,37160,106
2015,46,Females,40914,68
2015,46,Males,38554,123
2015,47,Females,41772,88
2015,47,Males,39212,161
2015,48,Females,41587,115
2015,48,Males,39981,136
2015,49,Females,41703,110
2015,49,Males,39439,157
2015,50,Females,43008,114
2015,50,Males,40943,160
2015,51,Females,42869,139
2015,51,Males,40214,196
2015,52,Females,42328,119
2015,52,Males,40091,184
2015,53,Females,40854,161
2015,53,Males,39547,185
2015,54,Females,40108,144
2015,54,Males,38396,221
2015,55,Females,38800,173
2015,55,Males,37506,224
2015,56,Females,38725,171
2015,56,Males,36830,266
2015,57,Females,37791,180
2015,57,Males,36030,266
2015,58,Females,36361,184
2015,58,Males,34888,279
2015,59,Females,35342,196
2015,59,Males,33878,294
2015,60,Females,34092,198
2015,60,Males,32399,312
2015,61,Females,33406,213
2015,61,Males,31893,313
2015,62,Females,32847,236
2015,62,Males,31338,352
2015,63,Females,31557,259
2015,63,Males,30050,410
2015,64,Females,31973,273
2015,64,Males,30175,409
2015,65,Females,31752,310
2015,65,Males,30281,457
2015,66,Females,32714,370
2015,66,Males,30935,484
2015,67,Females,33665,415
2015,67,Males,31632,610
2015,68,Females,36446,459
2015,68,Males,33895,635
2015,69,Females,27443,411
2015,69,Males,25529,619
2015,70,Females,26187,430
2015,70,Males,23550,570
2015,71,Females,26504,474
2015,71,Males,24016,661
2015,72,Females,25966,553
2015,72,Males,22385,700
2015,73,Females,23906,568
2015,73,Males,20279,751
2015,74,Females,22113,592
2015,74,Males,18208,722
2015,75,Females,22481,641
2015,75,Males,18329,709
2015,76,Females,21809,703
2015,76,Males,17665,812
2015,77,Females,20990,700
2015,77,Males,16889,835
2015,78,Females,20071,807
2015,78,Males,15274,851
2015,79,Females,19243,815
2015,79,Males,14498,872
2015,80,Females,18051,891
2015,80,Males,13408,880
2015,81,Females,16826,895
2015,81,Males,12047,893
2015,82,Females,15588,1044
2015,82,Males,10928,873
2015,83,Females,14966,1082
2015,83,Males,9998,946
2015,84,Females,13625,1081
2015,84,Males,8776,943
2015,85,Females,12334,1134
2015,85,Males,7412,874
2015,86,Females,10935,1104
2015,86,Males,6438,816
2015,87,Females,9465,1078
2015,87,Males,5180,791
2015,88,Females,8446,1162
2015,88,Males,4389,787
2015,89,Females,7508,1118
2015,89,Males,3722,678
2015,90,Females,28333,6827
2015,90,Males,11470,2949
2016,0,Females,26540,87
2016,0,Males,28391,94
2016,1,Females,27133,8
2016,1,Males,28622,8
2016,2,Females,27332,3
2016,2,Males,28923,12
2016,3,Females,28071,5
2016,3,Males,29249,1
2016,4,Females,28487,3
2016,4,Males,30192,2
2016,5,Females,28912,5
2016,5,Males,30331,5
2016,6,Females,29114,1
2016,6,Males,30208,5
2016,7,Females,29074,1
2016,7,Males,30194,5
2016,8,Females,29240,1
2016,8,Males,30157,2
2016,9,Females,27939,2
2016,9,Males,29410,2
2016,10,Females,27624,0
2016,10,Males,28804,2
2016,11,Females,26722,2
2016,11,Males,28265,1
2016,12,Females,26754,0
2016,12,Males,28519,2
2016,13,Females,27023,5
2016,13,Males,28136,3
2016,14,Females,26806,6
2016,14,Males,27704,5
2016,15,Females,27499,7
2016,15,Males,28350,2
2016,16,Females,28352,5
2016,16,Males,29639,11
2016,17,Females,28797,4
2016,17,Males,29521,14
2016,18,Females,29584,7
2016,18,Males,30056,17
2016,19,Females,32867,8
2016,19,Males,32706,23
2016,20,Females,34146,11
2016,20,Males,33515,10
2016,21,Females,34706,12
2016,21,Males,34101,25
2016,22,Females,36280,6
2016,22,Males,35236,22
2016,23,Females,36784,13
2016,23,Males,35259,26
2016,24,Females,37390,15
2016,24,Males,36154,25
2016,25,Females,37145,7
2016,25,Males,36631,36
2016,26,Females,35631,12
2016,26,Males,34863,37
2016,27,Females,35711,19
2016,27,Males,34855,37
2016,28,Females,36280,15
2016,28,Males,35360,44
2016,29,Females,35239,17
2016,29,Males,34151,52
2016,30,Females,35192,19
2016,30,Males,34132,30
2016,31,Females,35576,25
2016,31,Males,33697,49
2016,32,Females,34475,26
2016,32,Males,32892,48
2016,33,Females,35086,29
2016,33,Males,33099,51
2016,34,Females,35636,26
2016,34,Males,33301,60
2016,35,Females,35513,40
2016,35,Males,33834,54
2016,36,Females,34566,33
2016,36,Males,33234,62
2016,37,Females,33392,31
2016,37,Males,32686,66
2016,38,Females,31570,30
2016,38,Males,29870,50
2016,39,Females,30611,44
2016,39,Males,29908,60
2016,40,Females,32705,48
2016,40,Males,31491,99
2016,41,Females,33179,57
2016,41,Males,31619,105
2016,42,Females,33495,51
2016,42,Males,32467,101
2016,43,Females,35632,64
2016,43,Males,34137,98
2016,44,Females,38175,72
2016,44,Males,35667,127
2016,45,Females,40017,81
2016,45,Males,37351,162
2016,46,Females,39541,92
2016,46,Males,37171,128
2016,47,Females,40935,87
2016,47,Males,38618,136
2016,48,Females,41775,91
2016,48,Males,39239,142
2016,49,Females,41584,101
2016,49,Males,39959,153
2016,50,Females,41686,120
2016,50,Males,39377,201
2016,51,Females,42960,139
2016,51,Males,40942,174
2016,52,Females,42838,130
2016,52,Males,40211,225
2016,53,Females,42301,139
2016,53,Males,39993,203
2016,54,Females,40814,140
2016,54,Males,39407,228
2016,55,Females,40032,176
2016,55,Males,38241,238
2016,56,Females,38756,164
2016,56,Males,37414,251
2016,57,Females,38567,195
2016,57,Males,36709,279
2016,58,Females,37709,194
2016,58,Males,35854,267
2016,59,Females,36193,206
2016,59,Males,34661,332
2016,60,Females,35204,225
2016,60,Males,33642,315
2016,61,Females,33960,221
2016,61,Males,32208,360
2016,62,Females,33268,252
2016,62,Males,31650,346
2016,63,Females,32644,275
2016,63,Males,31009,385
2016,64,Females,31337,302
2016,64,Males,29739,401
2016,65,Females,31693,298
2016,65,Males,29823,452
2016,66,Females,31499,350
2016,66,Males,29840,530
2016,67,Females,32337,380
2016,67,Males,30476,534
2016,68,Females,33277,403
2016,68,Males,31057,603
2016,69,Females,35953,492
2016,69,Males,33220,725
2016,70,Females,27028,480
2016,70,Males,24906,588
2016,71,Females,25721,469
2016,71,Males,22967,616
2016,72,Females,26027,493
2016,72,Males,23345,671
2016,73,Females,25443,595
2016,73,Males,21660,677
2016,74,Females,23348,536
2016,74,Males,19643,693
2016,75,Females,21521,599
2016,75,Males,17489,696
2016,76,Females,21841,679
2016,76,Males,17585,738
2016,77,Females,21098,731
2016,77,Males,16838,775
2016,78,Females,20263,795
2016,78,Males,16041,787
2016,79,Females,19210,815
2016,79,Males,14429,847
2016,80,Females,18387,918
2016,80,Males,13571,907
2016,81,Females,17156,865
2016,81,Males,12497,905
2016,82,Females,15911,938
2016,82,Males,11180,884
2016,83,Females,14622,994
2016,83,Males,10031,908
2016,84,Females,13858,1084
2016,84,Males,9081,947
2016,85,Females,12546,1120
2016,85,Males,7899,892
2016,86,Females,11186,1154
2016,86,Males,6576,806
2016,87,Females,9827,1096
2016,87,Males,5646,781
2016,88,Females,8379,1075
2016,88,Males,4460,720
2016,89,Females,7387,1060
2016,89,Males,3733,629
2016,90,Females,28973,6337
2016,90,Males,12079,2933
2017,0,Females,25546,74
2017,0,Males,27164,102
2017,1,Females,26661,3
2017,1,Males,28532,5
2017,2,Females,27129,3
2017,2,Males,28665,5
2017,3,Females,27338,3
2017,3,Males,28948,3
2017,4,Females,28114,1
2017,4,Males,29307,5
2017,5,Females,28545,5
2017,5,Males,30271,0
2017,6,Females,28930,1
2017,6,Males,30412,2
2017,7,Females,29220,0
2017,7,Males,30249,2
2017,8,Females,29157,1
2017,8,Males,30301,3
2017,9,Females,29325,3
2017,9,Males,30266,0
2017,10,Females,27988,2
2017,10,Males,29554,1
2017,11,Females,27743,4
2017,11,Males,28932,1
2017,12,Females,26749,2
2017,12,Males,28292,4
2017,13,Females,26867,3
2017,13,Males,28670,8
2017,14,Females,27324,6
2017,14,Males,28506,5
2017,15,Females,27091,4
2017,15,Males,27956,5
2017,16,Females,27736,3
2017,16,Males,28565,9
2017,17,Females,28734,8
2017,17,Males,29908,8
2017,18,Females,30149,8
2017,18,Males,30370,13
2017,19,Females,32036,8
2017,19,Males,31664,18
2017,20,Females,34150,9
2017,20,Males,33588,16
2017,21,Females,34410,7
2017,21,Males,33671,18
2017,22,Females,34573,11
2017,22,Males,33822,17
2017,23,Females,36176,10
2017,23,Males,34955,27
2017,24,Females,36318,7
2017,24,Males,34728,20
2017,25,Females,37067,8
2017,25,Males,35806,37
2017,26,Females,37075,16
2017,26,Males,36333,27
2017,27,Females,35664,10
2017,27,Males,34788,37
2017,28,Females,35770,10
2017,28,Males,34677,34
2017,29,Females,36396,14
2017,29,Males,35169,32
2017,30,Females,35267,16
2017,30,Males,34035,47
2017,31,Females,35217,23
2017,31,Males,34150,52
2017,32,Females,35655,20
2017,32,Males,33657,64
2017,33,Females,34605,23
2017,33,Males,32838,39
2017,34,Females,35156,20
2017,34,Males,33093,57
2017,35,Females,35651,38
2017,35,Males,33310,58
2017,36,Females,35627,43
2017,36,Males,33852,54
2017,37,Females,34597,43
2017,37,Males,33314,66
2017,38,Females,33538,37
2017,38,Males,32858,75
2017,39,Females,31698,46
2017,39,Males,29959,86
2017,40,Females,30689,41
2017,40,Males,29906,65
2017,41,Females,32792,46
2017,41,Males,31431,85
2017,42,Females,33285,52
2017,42,Males,31667,95
2017,43,Females,33619,58
2017,43,Males,32530,112
2017,44,Females,35703,67
2017,44,Males,34144,89
2017,45,Females,38202,59
2017,45,Males,35652,117
2017,46,Females,40043,74
2017,46,Males,37299,147
2017,47,Females,39630,80
2017,47,Males,37217,140
2017,48,Females,40963,86
2017,48,Males,38658,170
2017,49,Females,41774,104
2017,49,Males,39233,161
2017,50,Females,41612,111
2017,50,Males,39986,167
2017,51,Females,41665,119
2017,51,Males,39373,171
2017,52,Females,42935,153
2017,52,Males,40924,216
2017,53,Females,42826,142
2017,53,Males,40179,192
2017,54,Females,42304,162
2017,54,Males,39917,236
2017,55,Females,40767,151
2017,55,Males,39262,220
2017,56,Females,39919,192
2017,56,Males,38121,261
2017,57,Females,38728,184
2017,57,Males,37339,254
2017,58,Females,38454,210
2017,58,Males,36569,280
2017,59,Females,37647,215
2017,59,Males,35774,289
2017,60,Females,36089,222
2017,60,Males,34467,323
2017,61,Females,35091,230
2017,61,Males,33422,343
2017,62,Females,33840,246
2017,62,Males,31964,350
2017,63,Females,33067,310
2017,63,Males,31376,375
2017,64,Females,32419,269
2017,64,Males,30752,407
2017,65,Females,31095,309
2017,65,Males,29449,399
2017,66,Females,31432,352
2017,66,Males,29381,499
2017,67,Females,31200,343
2017,67,Males,29412,504
2017,68,Females,31973,397
2017,68,Males,30007,581
2017,69,Females,32886,486
2017,69,Males,30441,620
2017,70,Females,35431,551
2017,70,Males,32525,738
2017,71,Females,26544,455
2017,71,Males,24340,599
2017,72,Females,25251,485
2017,72,Males,22379,624
2017,73,Females,25506,542
2017,73,Males,22674,708
2017,74,Females,24857,603
2017,74,Males,20948,734
2017,75,Females,22771,643
2017,75,Males,18965,759
2017,76,Females,20850,694
2017,76,Males,16752,756
2017,77,Females,21115,748
2017,77,Males,16856,808
2017,78,Females,20338,819
2017,78,Males,16030,865
2017,79,Females,19428,822
2017,79,Males,15153,942
2017,80,Females,18404,829
2017,80,Males,13582,882
2017,81,Females,17461,955
2017,81,Males,12655,917
2017,82,Females,16194,974
2017,82,Males,11616,948
2017,83,Females,14916,1047
2017,83,Males,10225,987
2017,84,Females,13564,1094
2017,84,Males,9146,884
2017,85,Females,12745,1112
2017,85,Males,8150,909
2017,86,Females,11316,1175
2017,86,Males,6961,893
2017,87,Females,10001,1181
2017,87,Males,5726,843
2017,88,Females,8695,1180
2017,88,Males,4872,762
2017,89,Females,7254,1083
2017,89,Males,3740,658
2017,90,Females,29193,6618
2017,90,Males,12443,3104
2018,0,Females,25134,81
2018,0,Males,26441,82
2018,1,Females,25634,7
2018,1,Males,27174,8
2018,2,Females,26663,0
2018,2,Males,28516,3
2018,3,Females,27152,5
2018,3,Males,28688,2
2018,4,Females,27304,1
2018,4,Males,28942,2
2018,5,Females,28131,1
2018,5,Males,29320,1
2018,6,Females,28579,6
2018,6,Males,30359,6
2018,7,Females,28972,1
2018,7,Males,30425,2
2018,8,Females,29277,3
2018,8,Males,30268,2
2018,9,Females,29139,1
2018,9,Males,30375,0
2018,10,Females,29363,2
2018,10,Males,30309,3
2018,11,Females,28070,2
2018,11,Males,29600,2
2018,12,Females,27810,4
2018,12,Males,29028,1
2018,13,Females,26736,4
2018,13,Males,28281,3
2018,14,Females,26980,4
2018,14,Males,28781,7
2018,15,Females,27604,4
2018,15,Males,28774,6
2018,16,Females,27329,5
2018,16,Males,28202,11
2018,17,Females,27966,8
2018,17,Males,28738,16
2018,18,Females,29933,10
2018,18,Males,30803,20
2018,19,Females,32659,5
2018,19,Males,31999,24
2018,20,Females,33119,4
2018,20,Males,32423,23
2018,21,Females,34227,9
2018,21,Males,33562,26
2018,22,Females,34376,9
2018,22,Males,33497,23
2018,23,Females,34602,17
2018,23,Males,33637,25
2018,24,Females,35587,13
2018,24,Males,34376,33
2018,25,Females,35851,13
2018,25,Males,34199,37
2018,26,Females,36865,10
2018,26,Males,35357,37
2018,27,Females,36973,13
2018,27,Males,35991,29
2018,28,Females,35731,20
2018,28,Males,34514,44
2018,29,Females,35785,17
2018,29,Males,34388,54
2018,30,Females,36531,14
2018,30,Males,35157,45
2018,31,Females,35313,17
2018,31,Males,33874,36
2018,32,Females,35261,24
2018,32,Males,34023,48
2018,33,Females,35753,30
2018,33,Males,33601,50
2018,34,Females,34742,28
2018,34,Males,32827,61
2018,35,Females,35275,30
2018,35,Males,33050,49
2018,36,Females,35545,48
2018,36,Males,33330,69
2018,37,Females,35651,42
2018,37,Males,33820,86
2018,38,Females,34631,35
2018,38,Males,33330,68
2018,39,Females,33608,59
2018,39,Males,32961,75
2018,40,Females,31744,46
2018,40,Males,29865,85
2018,41,Females,30755,41
2018,41,Males,29821,86
2018,42,Females,32864,54
2018,42,Males,31368,105
2018,43,Females,33277,60
2018,43,Males,31562,93
2018,44,Females,33720,64
2018,44,Males,32473,107
2018,45,Females,35732,75
2018,45,Males,34069,114
2018,46,Females,38202,66
2018,46,Males,35506,141
2018,47,Females,40101,102
2018,47,Males,37274,141
2018,48,Females,39628,86
2018,48,Males,37163,152
2018,49,Females,40980,96
2018,49,Males,38661,185
2018,50,Females,41783,118
2018,50,Males,39180,176
2018,51,Females,41545,133
2018,51,Males,39933,168
2018,52,Females,41628,148
2018,52,Males,39256,188
2018,53,Females,42858,150
2018,53,Males,40814,221
2018,54,Females,42782,176
2018,54,Males,40072,224
2018,55,Females,42249,158
2018,55,Males,39779,211
2018,56,Females,40665,188
2018,56,Males,39088,273
2018,57,Females,39702,188
2018,57,Males,37894,269
2018,58,Females,38650,190
2018,58,Males,37119,312
2018,59,Females,38282,234
2018,59,Males,36320,328
2018,60,Females,37552,243
2018,60,Males,35588,325
2018,61,Females,35881,258
2018,61,Males,34140,357
2018,62,Females,34903,259
2018,62,Males,33092,371
2018,63,Females,33618,289
2018,63,Males,31630,396
2018,64,Females,32805,294
2018,64,Males,31043,373
2018,65,Females,32122,356
2018,65,Males,30412,457
2018,66,Females,30766,315
2018,66,Males,29054,455
2018,67,Females,31048,383
2018,67,Males,28902,497
2018,68,Females,30852,408
2018,68,Males,28909,544
2018,69,Females,31597,423
2018,69,Males,29459,624
2018,70,Females,32343,540
2018,70,Males,29797,655
2018,71,Females,34880,601
2018,71,Males,31735,763
2018,72,Females,26067,542
2018,72,Males,23643,654
2018,73,Females,24768,536
2018,73,Males,21749,669
2018,74,Females,24911,601
2018,74,Males,21885,736
2018,75,Females,24196,645
2018,75,Males,20194,794
2018,76,Females,22104,667
2018,76,Males,18155,826
2018,77,Females,20113,752
2018,77,Males,15963,774
2018,78,Females,20274,797
2018,78,Males,15988,844
2018,79,Females,19481,822
2018,79,Males,15088,889
2018,80,Females,18517,881
2018,80,Males,14175,923
2018,81,Females,17401,1022
2018,81,Males,12590,940
2018,82,Females,16402,1000
2018,82,Males,11658,957
2018,83,Females,15173,978
2018,83,Males,10656,999
2018,84,Females,13802,1059
2018,84,Males,9233,942
2018,85,Females,12562,1083
2018,85,Males,8207,897
2018,86,Females,11486,1136
2018,86,Males,7220,911
2018,87,Females,10097,1134
2018,87,Males,6114,765
2018,88,Females,8747,1115
2018,88,Males,4896,764
2018,89,Females,7484,1097
2018,89,Males,4094,756
2018,90,Females,29046,6646
2018,90,Males,12668,3087
2019,0,Females,24574,61
2019,0,Males,26092,104
2019,1,Females,25269,7
2019,1,Males,26554,9
2019,2,Females,25733,6
2019,2,Males,27269,4
2019,3,Females,26825,4
2019,3,Males,28654,1
2019,4,Females,27238,1
2019,4,Males,28765,1
2019,5,Females,27423,1
2019,5,Males,29012,3
2019,6,Females,28268,3
2019,6,Males,29481,0
2019,7,Females,28718,3
2019,7,Males,30510,1
2019,8,Females,29148,1
2019,8,Males,30593,2
2019,9,Females,29444,0
2019,9,Males,30407,2
2019,10,Females,29258,3
2019,10,Males,30544,2
2019,11,Females,29504,2
2019,11,Males,30449,4
2019,12,Females,28229,2
2019,12,Males,29764,2
2019,13,Females,28003,2
2019,13,Males,29264,1
2019,14,Females,26850,5
2019,14,Males,28378,4
2019,15,Females,27247,8
2019,15,Males,29068,6
2019,16,Females,28001,3
2019,16,Males,29219,11
2019,17,Females,27700,6
2019,17,Males,28571,17
2019,18,Females,29550,12
2019,18,Males,29769,19
2019,19,Females,32839,3
2019,19,Males,32766,12
2019,20,Females,34100,13
2019,20,Males,33092,15
2019,21,Females,33462,9
2019,21,Males,32646,26
2019,22,Females,34321,10
2019,22,Males,33338,31
2019,23,Females,34486,12
2019,23,Males,33303,30
2019,24,Females,33909,10
2019,24,Males,33118,37
2019,25,Females,35047,8
2019,25,Males,34074,36
2019,26,Females,35493,10
2019,26,Males,34037,33
2019,27,Females,36672,20
2019,27,Males,35188,34
2019,28,Females,36953,18
2019,28,Males,35897,38
2019,29,Females,35755,27
2019,29,Males,34332,39
2019,30,Females,35862,19
2019,30,Males,34452,40
2019,31,Females,36637,20
2019,31,Males,35216,54
2019,32,Females,35409,21
2019,32,Males,33918,45
2019,33,Females,35400,26
2019,33,Males,34081,62
2019,34,Females,35883,31
2019,34,Males,33703,54
2019,35,Females,34810,27
2019,35,Males,32897,73
2019,36,Females,35357,35
2019,36,Males,33101,67
2019,37,Females,35577,42
2019,37,Males,33329,76
2019,38,Females,35768,42
2019,38,Males,34027,79
2019,39,Females,34766,63
2019,39,Males,33531,73
2019,40,Females,33718,57
2019,40,Males,33056,81
2019,41,Females,31837,66
2019,41,Males,29763,101
2019,42,Females,30911,56
2019,42,Males,29799,100
2019,43,Females,32953,59
2019,43,Males,31366,118
2019,44,Females,33331,64
2019,44,Males,31550,127
2019,45,Females,33846,66
2019,45,Males,32534,125
2019,46,Females,35800,82
2019,46,Males,34051,150
2019,47,Females,38239,98
2019,47,Males,35480,136
2019,48,Females,40144,101
2019,48,Males,37284,153
2019,49,Females,39742,87
2019,49,Males,37217,153
2019,50,Females,41023,112
2019,50,Males,38748,170
2019,51,Females,41819,134
2019,51,Males,39230,186
2019,52,Females,41513,105
2019,52,Males,39890,208
2019,53,Females,41642,148
2019,53,Males,39254,210
2019,54,Females,42836,155
2019,54,Males,40741,219
2019,55,Females,42796,178
2019,55,Males,40060,197
2019,56,Females,42236,181
2019,56,Males,39799,244
2019,57,Females,40582,208
2019,57,Males,38928,267
2019,58,Females,39573,193
2019,58,Males,37714,277
2019,59,Females,38586,241
2019,59,Males,36975,305
2019,60,Females,38147,243
2019,60,Males,36169,308
2019,61,Females,37457,270
2019,61,Males,35389,358
2019,62,Females,35713,292
2019,62,Males,33914,406
2019,63,Females,34751,255
2019,63,Males,32827,382
2019,64,Females,33446,311
2019,64,Males,31359,408
2019,65,Females,32580,326
2019,65,Males,30713,446
2019,66,Females,31836,347
2019,66,Males,30055,467
2019,67,Females,30491,363
2019,67,Males,28677,486
2019,68,Females,30752,399
2019,68,Males,28518,515
2019,69,Females,30515,441
2019,69,Males,28388,579
2019,70,Females,31168,471
2019,70,Males,28899,604
2019,71,Females,31938,519
2019,71,Males,29216,688
2019,72,Females,34265,630
2019,72,Males,30922,820
2019,73,Females,25526,547
2019,73,Males,23033,669
2019,74,Females,24224,561
2019,74,Males,21112,729
2019,75,Females,24307,677
2019,75,Males,21128,799
2019,76,Females,23568,687
2019,76,Males,19426,746
2019,77,Females,21480,704
2019,77,Males,17408,815
2019,78,Females,19374,742
2019,78,Males,15205,778
2019,79,Females,19535,782
2019,79,Males,15175,875
2019,80,Females,18679,843
2019,80,Males,14237,932
2019,81,Females,17645,975
2019,81,Males,13271,913
2019,82,Females,16380,1012
2019,82,Males,11751,900
2019,83,Females,15453,995
2019,83,Males,10702,998
2019,84,Females,14129,1061
2019,84,Males,9718,941
2019,85,Females,12775,1035
2019,85,Males,8342,922
2019,86,Females,11523,1162
2019,86,Males,7371,855
2019,87,Females,10326,1117
2019,87,Males,6354,859
2019,88,Females,8999,1149
2019,88,Males,5351,837
2019,89,Females,7691,1048
2019,89,Males,4170,715
2019,90,Females,29805,6668
2019,90,Males,13459,3065
2020,0,Females,23595,67
2020,0,Males,24850,79
2020,1,Females,24711,7
2020,1,Males,26279,2
2020,2,Females,25147,4
2020,2,Males,26477,4
2020,3,Females,25699,2
2020,3,Males,27204,6
2020,4,Females,26774,1
2020,4,Males,28606,2
2020,5,Females,27249,1
2020,5,Males,28724,1
2020,6,Females,27414,1
2020,6,Males,29011,0
2020,7,Females,28275,3
2020,7,Males,29498,2
2020,8,Females,28735,5
2020,8,Males,30535,4
2020,9,Females,29162,2
2020,9,Males,30669,1
2020,10,Females,29527,1
2020,10,Males,30437,5
2020,11,Females,29280,1
2020,11,Males,30620,2
2020,12,Females,29554,2
2020,12,Males,30528,6
2020,13,Females,28305,2
2020,13,Males,29827,5
2020,14,Females,28094,2
2020,14,Males,29372,6
2020,15,Females,26911,1
2020,15,Males,28409,7
2020,16,Females,27415,6
2020,16,Males,29251,12
2020,17,Females,28382,6
2020,17,Males,29641,14
2020,18,Females,29051,3
2020,18,Males,29610,25
2020,19,Females,32092,9
2020,19,Males,31606,22
2020,20,Females,34427,7
2020,20,Males,33852,21
2020,21,Females,34485,15
2020,21,Males,33356,26
2020,22,Females,33577,17
2020,22,Males,32475,21
2020,23,Females,34568,10
2020,23,Males,33358,42
2020,24,Females,33791,13
2020,24,Males,32679,26
2020,25,Females,33447,10
2020,25,Males,32608,41
2020,26,Females,34739,12
2020,26,Males,33548,35
2020,27,Females,35308,14
2020,27,Males,33565,39
2020,28,Females,36334,15
2020,28,Males,34674,43
2020,29,Females,36772,21
2020,29,Males,35488,54
2020,30,Females,35780,21
2020,30,Males,34129,46
2020,31,Females,35799,25
2020,31,Males,34226,44
2020,32,Females,36610,34
2020,32,Males,35053,67
2020,33,Females,35323,24
2020,33,Males,33786,56
2020,34,Females,35400,32
2020,34,Males,33951,65
2020,35,Females,35887,30
2020,35,Males,33679,66
2020,36,Females,34816,39
2020,36,Males,32956,83
2020,37,Females,35362,36
2020,37,Males,33008,72
2020,38,Females,35540,40
2020,38,Males,33333,75
2020,39,Females,35776,55
2020,39,Males,34088,84
2020,40,Females,34705,53
2020,40,Males,33424,105
2020,41,Females,33712,53
2020,41,Males,32952,97
2020,42,Females,31843,45
2020,42,Males,29663,76
2020,43,Females,30901,74
2020,43,Males,29690,104
2020,44,Females,32923,51
2020,44,Males,31282,110
2020,45,Females,33338,72
2020,45,Males,31487,135
2020,46,Females,33862,99
2020,46,Males,32499,161
2020,47,Females,35777,84
2020,47,Males,33991,128
2020,48,Females,38170,90
2020,48,Males,35336,157
2020,49,Females,40095,127
2020,49,Males,37193,187
2020,50,Females,39743,133
2020,50,Males,37146,194
2020,51,Females,40964,126
2020,51,Males,38693,215
2020,52,Females,41780,137
2020,52,Males,39173,240
2020,53,Females,41489,134
2020,53,Males,39761,240
2020,54,Females,41626,157
2020,54,Males,39135,255
2020,55,Females,42785,182
2020,55,Males,40571,287
